"error_name","SurveyorID","Submission.Id","Quad","Tag","StemTag","Species","QX","QY","DBH","Status.2018","HOM","Status.2021","DWR","Crown.position","Dead.crown.position","Dead.DBH","Percentage.of.crown.intact","Percentage.of.crown.living","Lean.angle.if.greater.than.15.degrees","Lianas","FAD","Wounded.main.stem","Canker..swelling..deformity","Rotting.trunk","Notes.2021","Crown.thinning","Epicormic.growth","EABF","D.shaped.exit.hole.count","Crown.position...10.cm.DBH"
"missing_percent_crown_living",NA,"ee488b9e-3db5-4a7e-9475-23ebb6f223c5",816,80776,1,"caca",147.89999,318.5,107,"A",1.3,"A","False",NA,NA,NA,NA,NA,35,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"status_A_but_unhealthy",NA,"62108cf2-7ff1-4a5e-a39e-9bb4062dff21",817,82039,1,"nysy",10.7,11.9,112,"A",1.3,"A","False",1,NA,NA,100,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"status_A_but_unhealthy",NA,"bc26dc05-e609-490f-99b5-f5090c138b64",817,82039,1,"nysy",150.7,331.89999,112,"A",1.3,"A","False",1,NA,NA,100,100,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"status_AU_DS_or_DC_but_no_FAD",NA,"8c1c62a8-285e-4eb4-a237-3aa5dcfa26b7",818,82054,1,"qual",7.9,6.1,116,"AU",1.3,"AU","False",2,NA,NA,100,60,NA,0,"DF",NA,NA,NA,"Top kill",NA,NA,NA,NA,NA
"status_AU_DS_or_DC_but_no_FAD",NA,"a7291bcf-4a52-4ccf-99b8-8b3d371de6f1",818,82054,1,"qual",147.89999,346.10001,116,"AU",1.3,"AU","False",1,NA,NA,25,25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_crown_position",NA,"8c1c62a8-285e-4eb4-a237-3aa5dcfa26b7",818,82072,1,"qual",11.6,10.9,545,"A",1.3,"AU","False",3,NA,NA,95,95,NA,NA,"HS,R,W",1,NA,2,NA,NA,NA,NA,NA,NA
"missing_crown_position",NA,"a7291bcf-4a52-4ccf-99b8-8b3d371de6f1",818,82072,1,"qual",151.60001,350.89999,545,"A",1.3,"A","False",NA,NA,NA,90,90,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"status_AU_DS_or_DC_but_no_FAD",NA,"9f3f65a1-ad78-4ce4-bee5-65b9813f5284",819,82095,1,"cagl",7.7,0.7,102,"DS",1.3,"DS","False",2,"I",99,85,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"status_AU_DS_or_DC_but_no_FAD",NA,"9f3f65a1-ad78-4ce4-bee5-65b9813f5284",819,82103,1,"qual",11.1,1.2,172,"DS",1.3,"DS","False",2,"I",172,90,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_percent_crown_intact",NA,"9f3f65a1-ad78-4ce4-bee5-65b9813f5284",819,82126,1,"cato",0.5,15.8,135,"A",1.3,"A","False",2,NA,NA,NA,100,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"status_AU_DS_or_DC_but_no_FAD",NA,"e6494a3d-9bfa-4d69-9401-baca6289ae7f",821,82182,1,"nysy",12.4,19.2,119,"DS",1.3,"DS","False",1,"S",117,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"status_AU_DS_or_DC_but_no_FAD",NA,"e6494a3d-9bfa-4d69-9401-baca6289ae7f",821,82193,1,"cagl",1.9,15,106,"A",1.3,"DS","False",2,"I",102,90,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"status_AU_DS_or_DC_but_no_FAD",NA,"e6494a3d-9bfa-4d69-9401-baca6289ae7f",821,82194,1,"nysy",0.4,19.1,128,"PD",1.3,"DS","False",2,"I",119,5,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"status_DS_or_DC_but_DBH_not_measured",NA,"6bcd3c17-6714-427d-9219-e68987e1333b",822,82208,1,"qual",1.6,4.9,491,"PD",1.3,"DC","False",1,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"status_AU_DS_or_DC_but_no_FAD",NA,"6bcd3c17-6714-427d-9219-e68987e1333b",822,82208,1,"qual",1.6,4.9,491,"PD",1.3,"DC","False",1,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_percent_crown_intact",NA,"6bcd3c17-6714-427d-9219-e68987e1333b",822,82209,1,"cato",14.7,0.2,371,"A",1.3,"A","False",3,NA,NA,NA,100,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"status_AU_DS_or_DC_but_no_FAD",NA,"d6529c58-9aaa-478d-bbe4-3b523a42cbce",823,82228,1,"quru",16.6,1.6,587,"PD",1.3,"DS","False",4,"CD",585,75,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"status_DS_or_DC_but_DBH_not_measured",NA,"57a4a19f-603d-4a51-a9d6-2cd8fe3066a0",824,82257,1,"nysy",10.9,14.6,104,"PD",1.3,"DC","False",1,"S",NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"status_AU_DS_or_DC_but_no_FAD",NA,"57a4a19f-603d-4a51-a9d6-2cd8fe3066a0",824,82257,1,"nysy",10.9,14.6,104,"PD",1.3,"DC","False",1,"S",NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_percent_crown_intact",NA,"57a4a19f-603d-4a51-a9d6-2cd8fe3066a0",824,82261,1,"nysy",6.3,15.9,225,"A",1.3,"A","False",2,NA,NA,NA,100,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_percent_crown_intact",NA,"0d92cbad-8db6-43ac-9d9a-4592c8ac1651",825,82263,2,"cagl",4.9,2.4,351,"A",1.3,"A","False",3,NA,NA,NA,100,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"status_DS_or_DC_but_DBH_not_measured",NA,"0d92cbad-8db6-43ac-9d9a-4592c8ac1651",825,82284,1,"quve",1.3,12,850,"PD",1.3,"DS","False",4,"CD",NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"status_AU_DS_or_DC_but_no_FAD",NA,"0d92cbad-8db6-43ac-9d9a-4592c8ac1651",825,82284,1,"quve",1.3,12,850,"PD",1.3,"DS","False",4,"CD",NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_percent_crown_intact",NA,"d19a7d40-ed9e-46ff-9cc4-f439e69d5daf",827,82322,1,"qual",2.3,3.4,796,"A",1.3,"A","False",4,NA,NA,NA,100,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"status_AU_DS_or_DC_but_no_FAD","BC","cbf7c8d1-f233-47e6-ad17-431767895ad3",830,82399,1,"litu",2.9,11.2,513,"A",1.3,"AU","False",3,NA,NA,100,90,NA,0,NA,NA,NA,NA,"epicormic branches",NA,NA,NA,NA,NA
"missing_EAB_info","BC","57a6e715-24c8-48c2-8d7f-c70972e0debd",832,82435,1,"fram",3.5,3.5,74,"A",1.3,"DN","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"status_DS_or_DC_but_DBH_not_measured",NA,"f12e2ddd-bf96-4710-b354-3d41e9e16b74",917,92029,1,"quru",171.5,334,594,"A",1.3,"DS","False",2,"I",NA,90,0,NA,0,"DF,U",NA,NA,NA,NA,NA,NA,NA,NA,NA
"species_code_error",NA,"f12e2ddd-bf96-4710-b354-3d41e9e16b74",917,92037,NA,NA,NA,NA,NA,NA,NA,"A","False",1,NA,NA,100,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_EAB_info","BC","cc223de2-66ce-4d5c-a53f-d0cfc0265bc9",923,92284,2,"fram",10.4,8.9,18,"PD",NA,"DN","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"status_A_but_unhealthy","BC","8a104c4f-88fd-4ff3-b276-5ed2ac12c14a",927,92458,1,"fram",10.4,15.9,63,"A",1.3,"A","False",1,NA,NA,100,98,NA,0,"I",NA,NA,NA,NA,1,0,"none",NA,"S"
"missing_EAB_info","BC","8a104c4f-88fd-4ff3-b276-5ed2ac12c14a",927,92458,1,"fram",10.4,15.9,63,"A",1.3,"A","False",1,NA,NA,100,98,NA,0,"I",NA,NA,NA,NA,1,0,"none",NA,"S"
"missing_EAB_info","BC","4131cd1f-3ffc-4c6d-84a3-a3c107e1d581",930,92525,1,"fram",17,15.1,79,"AU",1.3,"DS","False",1,"S",80,30,0,NA,0,"I",NA,NA,NA,NA,5,0,"W",NA,NA
"missing_EAB_info","BC","4131cd1f-3ffc-4c6d-84a3-a3c107e1d581",930,92526,1,"fram",18,16.2,112,"AU",1.3,"DS","False",1,"S",112,50,0,NA,0,"I",NA,NA,NA,NA,5,0,"W",NA,NA
"dead_but_epicormic_more_than_0","BC","21528247-2d0a-484e-b89e-a70f34f364ec",125,12266,1,"frpe",10.6,7.2,136,"A",1.3,"DS","False",2,"I",137,50,0,NA,0,"I",NA,NA,NA,NA,5,2,"W,SS",0,NA
"missing_EAB_info","BC","21528247-2d0a-484e-b89e-a70f34f364ec",125,12274,1,"fram",11.1,19,382,"A",1.3,"AU","False",3,NA,NA,100,2,NA,0,"I",NA,NA,NA,NA,5,4,"W,DE",4,NA
"missing_EAB_info","BC","21528247-2d0a-484e-b89e-a70f34f364ec",125,12274,1,"fram",11.1,19,382,"A",1.3,"AU","False",3,NA,NA,50,20,NA,0,"I",NA,NA,NA,NA,5,3,"W",NA,NA
"status_DS_or_DC_but_DBH_not_measured",NA,"b9d49f48-f61d-4ffe-8c85-b1c83aa6e822",203,20144,1,"frni",20.9,44.1,NA,"PD",1.3,"DC","False",1,"S",NA,0,0,NA,0,"I",NA,NA,NA,NA,5,0,"W,VB",NA,NA
"missing_EAB_info",NA,"b9d49f48-f61d-4ffe-8c85-b1c83aa6e822",203,20144,1,"frni",20.9,44.1,NA,"PD",1.3,"DC","False",1,"S",NA,0,0,NA,0,"I",NA,NA,NA,NA,5,0,"W,VB",NA,NA
"missing_EAB_info",NA,"b9d49f48-f61d-4ffe-8c85-b1c83aa6e822",203,20155,1,"frni",38.4,40.4,NA,"PD",1.3,"PD","False",2,NA,NA,0,0,NA,0,"I",NA,NA,NA,NA,5,0,"none",NA,NA
"missing_EAB_info",NA,"c6466bea-8292-4322-ad1c-4d42ca657c19",204,20251,1,"fram",23,66.4,73,"PD",1.3,"PD","False",1,NA,NA,0,0,NA,0,"I",NA,NA,NA,NA,5,0,"VB,AS",0,NA
"status_AU_DS_or_DC_but_no_FAD","JJ,BC","3471c49a-2684-47ed-a3fe-0b1e6b632227",214,20789,1,"litu",16.7,13.8,330,"A",1.3,"AU","False",3,NA,NA,100,100,NA,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"missing_crown_position","JJ","99ed197c-77e2-4b19-be33-ce4a20828187",222,22207,1,"fram",10.8,14.5,345,"AU",1.3,"DS","False",NA,"CD",350,55,0,NA,0,"I,R,F",NA,NA,1,NA,5,0,"DE",4,NA
"missing_percent_crown_intact","BC,JJ","f19f0501-a0c2-43b1-b329-7ef4e10031b4",223,22220,1,"fram",9.1,5.4,66,"DS",1.3,"PD","False",2,NA,NA,0,0,NA,0,"I",NA,NA,NA,NA,5,0,"DE",2,"I"
"missing_EAB_info","BC,JJ","f19f0501-a0c2-43b1-b329-7ef4e10031b4",223,22223,1,"frpe",4.5,7.3,72,"A",1.3,"AU","False",3,NA,NA,80,75,NA,1,"I",NA,NA,NA,NA,3,0,"DE",4,"CD"
"crown_thinning_more_than_1_but_not_AU_or_dead","BC","579a6c7f-8f75-4549-8fa2-028e64f649ba",410,40719,1,"fram",3.8,3.9,235,"A",1.3,"A","False",1,NA,NA,100,75,NA,0,NA,NA,NA,NA,NA,2,0,"W",0,NA
"EABF_recorded_but_not_AU_or_dead","BC","579a6c7f-8f75-4549-8fa2-028e64f649ba",410,40719,1,"fram",3.8,3.9,235,"A",1.3,"A","False",1,NA,NA,100,75,NA,0,NA,NA,NA,NA,NA,2,0,"W",0,NA
"crown_living_greater_than_crown_intact","JJ","43ce6d43-9bff-4f64-b3c1-40d6f075cefb",709,70415,1,"caca",3.8,13.9,NA,"A",1.3,"A","False",1,NA,NA,0,100,NA,0,NA,NA,NA,NA,"no tag",NA,NA,NA,NA,NA
"status_DS_or_DC_but_DBH_not_measured","JJ","43ce6d43-9bff-4f64-b3c1-40d6f075cefb",709,70415,2,"caca",3.8,13.9,NA,"A",1.3,"DC","False",1,"S",NA,0,0,NA,NA,"U,OT",NA,NA,NA,"no tag",NA,NA,NA,NA,NA
"missing_crown_position","JJ","e9c28542-247b-4841-9b40-12dd5f53a0fe",809,80503,1,"caovl",12.7,17.9,261,NA,1.3,"A","False",NA,NA,NA,100,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_crown_position","JJ","fca9f86d-3400-486e-ab4c-a35e98409278",810,80621,1,"cagl",11.5,15.6,264,"PD",1.2,"DS","False",NA,"S",NA,0,0,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"missing_crown_position","JJ","fca9f86d-3400-486e-ab4c-a35e98409278",810,80625,1,"cagl",16,19.7,385,"A",1.3,"DS","False",NA,"CD",NA,40,0,NA,0,"U,R,DF,I",NA,NA,NA,NA,NA,NA,NA,NA,NA
"status_DS_or_DC_but_DBH_not_measured","JJ","fca9f86d-3400-486e-ab4c-a35e98409278",810,80625,1,"cagl",16,19.7,385,"A",1.3,"DS","False",NA,"CD",NA,40,0,NA,0,"U,R,DF,I",NA,NA,NA,NA,NA,NA,NA,NA,NA
"status_DS_or_DC_but_DBH_not_measured","BC","30aabdf2-439b-4903-9ca3-dbf59cb417ae",708,70187,1,"cagl",4.6,5.6,NA,"AU",1.3,"DC","False",1,"S",NA,0,0,NA,0,"UP",NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_EAB_info","BC","5c3aa0af-fbdc-459d-a94c-9094592d6c3b",730,72417,1,"fram",11.7,16.2,121,"A",1.3,"AU","False",1,NA,NA,100,80,NA,0,"I",NA,NA,NA,NA,2,0,"W",NA,NA
"status_A_but_unhealthy","BC","223b1d04-8f5c-42b2-9c7b-ff5bad8c53d1",815,80573,1,"cato",2.6,4.8,116,"A",1.3,"A","False",2,NA,NA,100,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"status_AU_DS_or_DC_but_no_FAD","BC","223b1d04-8f5c-42b2-9c7b-ff5bad8c53d1",815,80576,1,"quve",3.5,8,585,"A",1.3,"A","False",4,NA,NA,100,80,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"status_A_but_unhealthy","BC","223b1d04-8f5c-42b2-9c7b-ff5bad8c53d1",815,80579,1,"cagl",11.8,11.1,529,"A",1.3,"A","False",4,NA,NA,100,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"status_A_but_unhealthy","BC","223b1d04-8f5c-42b2-9c7b-ff5bad8c53d1",815,80580,1,"acru",19.8,10.2,332,"A",1.3,"A","False",3,NA,NA,100,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"status_A_but_unhealthy","BC","223b1d04-8f5c-42b2-9c7b-ff5bad8c53d1",815,80582,1,"prav",17.6,14.7,261,"A",1.3,"A","False",3,NA,NA,100,100,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"status_A_but_unhealthy","BC","23463380-182c-43a9-82de-4bdc2d12eb85",816,80694,1,"juni",4.4,4.3,463,"A",1.3,"AU","False",4,NA,NA,90,90,NA,0,"AN",NA,NA,NA,"Heavy woodpecker activity, possible insect infection",NA,NA,NA,NA,NA
"missing_percent_crown_intact","BC","23463380-182c-43a9-82de-4bdc2d12eb85",816,80770,1,"caca",11.1,11.4,160,"A",1.3,"A","False",2,NA,NA,100,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_percent_crown_living","BC","23463380-182c-43a9-82de-4bdc2d12eb85",816,80770,1,"caca",11.1,11.4,160,"A",1.3,"A","False",2,NA,NA,100,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_crown_position","BC","23463380-182c-43a9-82de-4bdc2d12eb85",816,80776,1,"caca",7.9,18.5,107,"A",1.3,"A","False",2,NA,NA,90,90,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_percent_crown_intact","BC","23463380-182c-43a9-82de-4bdc2d12eb85",816,80776,1,"caca",7.9,18.5,107,"A",1.3,"A","False",2,NA,NA,90,90,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_percent_crown_living","BC","23463380-182c-43a9-82de-4bdc2d12eb85",816,80776,1,"caca",7.9,18.5,107,"A",1.3,"A","False",2,NA,NA,90,90,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"status_A_but_unhealthy","BC","62108cf2-7ff1-4a5e-a39e-9bb4062dff21",817,82039,1,"nysy",10.7,11.9,112,"A",1.3,"A","False",1,NA,NA,100,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"status_AU_DS_or_DC_but_no_FAD","BC","8c1c62a8-285e-4eb4-a237-3aa5dcfa26b7",818,82054,1,"qual",7.9,6.1,116,"AU",1.3,"AU","False",2,NA,NA,100,60,NA,0,"DF",NA,NA,NA,"Top kill",NA,NA,NA,NA,NA
"missing_crown_position","BC","8c1c62a8-285e-4eb4-a237-3aa5dcfa26b7",818,82072,1,"qual",11.6,10.9,545,"A",1.3,"AU","False",3,NA,NA,95,95,NA,NA,"HS,R,W",1,NA,2,NA,NA,NA,NA,NA,NA
"missing_EAB_info","BC","777defe6-e42e-489a-b4b6-74e1a20618f4",1315,131272,1,"fram",18.5,2.2,956,"A",1.3,"PD","False",NA,NA,NA,0,0,NA,0,"B,I",3,NA,NA,"completely broken stem, unable to do any analysis",NA,0,"DE",0,NA
"missing_crown_position","JJ","33d32bdf-9867-4804-a107-cbe52280d9e5",1414,140881,1,"fram",7.2,13.3,630,"A",1.3,"AU","False",3,NA,NA,30,15,NA,0,"I",NA,NA,NA,NA,4,2,"DE",3,NA
"missing_percent_crown_intact","JJ","33d32bdf-9867-4804-a107-cbe52280d9e5",1414,140881,1,"fram",7.2,13.3,630,"A",1.3,"AU","False",3,NA,NA,30,15,NA,0,"I",NA,NA,NA,NA,4,2,"DE",3,NA
"missing_percent_crown_living","JJ","33d32bdf-9867-4804-a107-cbe52280d9e5",1414,140881,1,"fram",7.2,13.3,630,"A",1.3,"AU","False",3,NA,NA,30,15,NA,0,"I",NA,NA,NA,NA,4,2,"DE",3,NA
"status_AU_DS_or_DC_but_no_FAD","JJ","33d32bdf-9867-4804-a107-cbe52280d9e5",1414,140881,1,"fram",7.2,13.3,630,"A",1.3,"AU","False",3,NA,NA,30,15,NA,0,"I",NA,NA,NA,NA,4,2,"DE",3,NA
"missing_EAB_info","JJ","33d32bdf-9867-4804-a107-cbe52280d9e5",1414,140881,1,"fram",7.2,13.3,630,"A",1.3,"AU","False",3,NA,NA,30,15,NA,0,"I",NA,NA,NA,NA,4,2,"DE",3,NA
"EABF_recorded_but_not_AU_or_dead","BC","27ee1b89-e051-4870-8dd8-9b782a792bda",1520,152161,1,"frpe",17.8,3.3,373,"A",1.3,"A","False",4,NA,NA,100,100,NA,3,NA,NA,NA,NA,NA,1,0,"W",0,NA
"missing_crown_position","JJ","220b9edb-8c2f-472c-abc6-ac746400bf5d",1717,172207,1,"cagl",19.9,11.9,182,"A",1.3,"A","False",NA,NA,NA,85,65,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"status_AU_DS_or_DC_but_no_FAD","BC","b7768755-33f3-4fab-8003-32ca9490647e",401,40028,1,"ploc",9.5,6.3,468,NA,1.3,"AU","False",4,NA,NA,100,50,NA,1,NA,NA,NA,NA,"No visible FAD, but thin crown (all 3 stems). One stem has lianas.",NA,NA,NA,NA,NA
"status_AU_DS_or_DC_but_no_FAD","BC","579a6c7f-8f75-4549-8fa2-028e64f649ba",410,40719,1,"fram",3.8,3.9,235,"A",1.3,"AU","False",1,NA,NA,100,75,NA,0,NA,NA,NA,NA,NA,2,0,"W",0,NA
"status_DS_or_DC_but_DBH_not_measured","JJ","fca9f86d-3400-486e-ab4c-a35e98409278",810,80625,1,"cagl",16,19.7,385,"A",1.3,"DS","False",3,"CD",NA,40,0,NA,0,"U,R,DF,I",NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_EAB_info","BC","387b4f99-5b2c-49db-b514-18360f3ef1ec",902,90243,1,"fram",15.9,6,28,"AU",1.3,"DS","False",1,"S",29,20,0,NA,4,"I",NA,NA,NA,NA,5,0,"W,VB",NA,"S"
"status_A_but_unhealthy","BC","a5e1284b-8e7e-4bc4-8a21-c3b74257dbd3",907,91454,1,"litu",17,17.8,NA,"A",1.3,"A","False",1,NA,NA,20,20,NA,0,"CR,B,W",3,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,101,13322,1,"fram",11.3,14.6,27,"A",101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,107,10526,1,"fram",6.1,134,173,"A",107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exit_hole_count_no_DE_EABF","BC","28255998-5bf2-4269-aac9-1fe69fabe446",121,12142,1,"fram",10.7,17.3,107,"PD",1.3,"PD","False",2,NA,NA,0,0,NA,0,"I",NA,NA,3,NA,5,0,"VB,W",2,NA
"missing_stem",NA,NA,122,12160,1,"fram",0.6,421.20001,87,"A",122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,122,12174,1,"fram",18.1,432.79999,55,"A",122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,123,12229,2,"fram",1.5,453.60001,180,"A",123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,125,12269,1,"fram",17,495.5,46,"A",125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,126,12297,1,"fram",5.5,503.5,81,"A",126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,126,12307,1,"fram",1.4,501.39999,71,"A",126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,126,12315,1,"fram",18,513.90002,90,"A",126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,127,12333,1,"fram",7.5,526.79999,75,"A",127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,127,12337,1,"frpe",10.1,520.79999,52,"A",127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,130,12432,1,"fram",7.2,588.70001,49,"A",130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,132,12554,1,"fram",3.4,628.90002,60,"A",132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,202,20109,1,"frni",25.3,30.2,NA,"G",202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,202,20109,2,"frni",25.3,30.2,NA,"G",202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,202,20109,3,"frni",25.3,30.2,NA,"G",202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,202,20109,4,"frni",25.3,30.2,20,"A",202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,202,20109,5,"frni",25.3,30.2,16,"A",202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,202,20109,6,"frni",25.3,30.2,13,"A",202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,203,20181,1,"frni",29.8,59.2,43,"A",203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,203,20181,3,"frni",29.8,59.2,28,"A",203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,203,20181,4,"frni",29.8,59.2,20,"A",203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,206,20511,1,"fram",26.2,105.2,65,"A",206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,207,23547,1,"fram",30.1,135.5,15,"A",207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,208,20597,1,"chvi",32.8,151.89999,90,"A",208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,211,20684,1,"fram",20.7,211.39999,63,"A",211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,220,22130,1,"fram",35.1,391.10001,556,"A",220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE_but_no_exit_hole_count","JJ","004d33b6-696c-4bd1-97c7-fc892df0f4ab",223,22223,1,"frpe",4.5,7.3,72,"A",1.3,"AU","False",3,NA,NA,80,75,NA,1,"I",NA,NA,NA,NA,3,0,"DE",NA,"I"
"missing_stem",NA,NA,226,22333,2,"fram",25.5,502.70001,378,"A",226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,232,22616,1,"litu",29.7,620.20001,328,"A",232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,302,30045,1,"fram",41.1,31.3,528,"A",302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing_stem",NA,NA,304,30080,1,"quru",48.3,67,450,"A",304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
